DEADLINE,LIFE_LOAN,ITEM_AMOUNT,MONEY_RATE
2015-04-28,60,250000,15
2015-04-28,90,330000,16
2015-04-29,30,1200000,14
2015-04-29,60,800000,15
2015-04-29,90,1000000,16
2015-04-29,90,80000,16
2015-04-29,90,500000,16
2015-04-29,60,1000000,15
2015-04-29,60,500000,15
2015-04-30,60,1450000,15
2015-04-30,90,700000,16
2015-04-30,30,1000000,14
2015-04-30,60,550000,15
2015-04-30,30,350000,14
2015-04-30,60,1050000,15
2015-04-30,90,450000,16
2015-04-30,90,1000000,16
2015-05-01,90,1500000,16
2015-05-01,30,450000,14
2015-05-01,60,900000,15
2015-05-01,60,500000,15
2015-05-01,60,1000000,15
2015-05-01,90,200000,16
2015-05-01,90,600000,16
2015-05-02,60,1000000,15
2015-05-02,90,1000000,16
2015-05-02,60,1000000,15
2015-05-02,90,600000,16
2015-05-02,60,750000,15
2015-05-02,90,1000000,16
2015-05-02,90,1000000,16
2015-05-03,60,1000000,15
2015-05-03,60,830000,15
2015-05-03,90,1000000,16
2015-05-03,90,500000,16
2015-05-03,90,400000,16
2015-05-03,90,1000000,16
2015-05-04,60,1000000,15
2015-05-04,90,750000,16
2015-05-04,30,1000000,14
2015-05-04,90,200000,16
2015-05-04,60,900000,15
2015-05-04,60,1000000,15
2015-05-04,90,80000,16
2015-05-04,90,1000000,16
2015-05-05,30,1000000,14
2015-05-05,60,800000,15
2015-05-05,90,1000000,16
2015-05-05,60,300000,15
2015-05-05,60,750000,15
2015-05-05,90,550000,16
2015-05-05,90,100000,16
2015-05-05,90,600000,16
2015-05-06,60,1000000,15
2015-05-06,30,800000,14
2015-05-06,90,1200000,16
2015-05-06,60,500000,15
2015-05-06,30,350000,14
2015-05-06,60,600000,15
2015-05-06,60,500000,15
2015-05-06,90,830000,16
2015-05-06,90,500000,16
2015-05-07,60,1200000,15
2015-05-07,90,800000,16
2015-05-07,90,1200000,16
2015-05-07,30,400000,14
2015-05-07,90,130000,16
2015-05-07,60,300000,15
2015-05-07,60,400000,15
2015-05-07,90,60000,16
2015-05-07,60,700000,15
2015-05-07,90,600000,16
2015-05-08,60,1000000,15
2015-05-08,30,550000,14
2015-05-08,90,1200000,16
2015-05-08,60,170000,15
2015-05-08,90,750000,16
2015-05-08,60,1000000,15
2015-05-08,90,200000,16
2015-05-08,90,520000,16
2015-05-08,90,300000,16
2015-05-09,60,1250000,15
2015-05-09,60,800000,15
2015-05-09,90,1000000,16
2015-05-09,30,500000,14
2015-05-09,90,300000,16
2015-05-09,90,1000000,16
2015-05-09,90,500000,16
2015-05-09,90,250000,16
2015-05-09,90,1000000,16
2015-05-10,60,1250000,15
2015-05-10,90,700000,16
2015-05-10,90,1400000,16
2015-05-10,60,490000,15
2015-05-10,90,200000,16
2015-05-10,60,600000,15
2015-05-10,90,1000000,16
2015-05-10,90,200000,16
2015-05-10,90,200000,16
2015-05-11,30,1500000,14
2015-05-11,90,1500000,16
2015-05-11,60,1100000,15
2015-05-11,90,400000,16
2015-05-11,60,400000,15
2015-05-11,90,900000,16
2015-05-11,30,300000,14
2015-05-11,90,1500000,16
2015-05-11,90,500000,16
2015-05-11,60,80000,15
2015-05-11,90,510000,16
2015-05-11,90,900000,16
2015-05-11,90,700000,16
2015-05-11,90,480000,16
2015-05-12,90,1600000,16
2015-05-12,90,1500000,16
2015-05-12,30,1300000,14
2015-05-12,60,750000,15
2015-05-12,90,300000,16
2015-05-12,90,1100000,16
2015-05-12,60,135000,15
2015-05-12,90,1000000,16
2015-05-12,30,500000,14
2015-05-12,90,50000,16
2015-05-12,90,100000,16
2015-05-12,90,850000,16
2015-05-12,90,400000,16
2015-05-13,90,1700000,16
2015-05-13,30,750000,14
2015-05-13,90,100000,16
2015-05-13,90,1500000,16
2015-05-13,60,500000,15
2015-05-13,30,350000,14
2015-05-13,90,1400000,16
2015-05-13,90,450000,16
2015-05-13,90,350000,16
2015-05-13,90,1000000,16
2015-05-13,90,200000,16
2015-05-13,90,1000000,16
2015-05-14,60,1600000,15
2015-05-14,90,1500000,16
2015-05-14,60,200000,15
2015-05-14,90,1500000,16
2015-05-14,60,800000,15
2015-05-14,30,400000,14
2015-05-14,90,1300000,16
2015-05-14,60,540000,15
2015-05-14,90,1300000,16
2015-05-14,90,100000,16
2015-05-14,60,430000,15
2015-05-14,60,1000000,15
2015-05-14,90,150000,16
2015-05-15,60,1600000,15
2015-05-15,90,1500000,16
2015-05-15,30,1600000,14
2015-05-15,90,650000,16
2015-05-15,60,550000,15
2015-05-15,90,600000,16
2015-05-15,60,600000,15
2015-05-15,90,1000000,16
2015-05-15,90,600000,16
2015-05-15,90,600000,16
2015-05-15,60,280000,15
2015-05-15,90,1000000,16
2015-05-16,90,1500000,16
2015-05-16,60,1150000,15
2015-05-16,90,1500000,16
2015-05-16,60,850000,15
2015-05-16,90,300000,16
2015-05-16,90,500000,16
2015-05-16,90,1500000,16
2015-05-16,60,1000000,15
2015-05-16,90,1200000,16
2015-05-17,60,1500000,15
2015-05-17,90,1300000,16
2015-05-17,60,1000000,15
2015-05-17,720,49200,16
2015-05-17,90,1000000,16
2015-05-17,90,1000000,16
2015-05-18,90,1600000,16
2015-05-18,30,1000000,15
2015-05-18,60,1500000,15
2015-05-18,90,400000,16
2015-05-18,90,1480000,16
2015-05-18,90,1000000,16
2015-05-18,60,1000000,15
2015-05-18,90,250000,16
2015-05-18,60,130000,15
2015-05-18,90,1000000,16
2015-05-19,60,1000000,15
2015-05-19,60,200000,15
2015-05-19,90,1100000,16
2015-05-19,90,1000000,16
2015-05-19,90,1000000,16
2015-05-19,90,500000,16
2015-05-19,90,500000,16
2015-05-19,90,360000,16
2015-05-20,60,1000000,15
2015-05-20,60,350000,15
2015-05-20,90,1200000,16
2015-05-20,90,200000,16
2015-05-20,60,250000,15
2015-05-20,90,600000,16
2015-05-20,90,500000,16
2015-05-20,90,500000,16
2015-05-21,30,1000000,14
2015-05-21,60,300000,15
2015-05-21,90,1200000,16
2015-05-21,90,400000,16
2015-05-21,90,600000,16
2015-05-21,90,1000000,16
2015-05-21,90,1000000,16
2015-05-21,90,1000000,16
2015-05-22,60,150000,15
2015-05-22,30,1000000,14
2015-05-23,60,700000,15
2015-05-23,30,1000000,14
2015-05-24,60,300000,15
2015-05-24,30,1050000,14
2015-05-25,60,700000,15
2015-05-25,30,1000000,14
2015-05-26,60,700000,15
2015-05-27,30,1000000,14
2015-05-27,60,250000,15
2015-05-27,60,450000,15
2015-05-27,60,150000,15
2015-05-27,90,10000,16
2015-05-28,30,1140000,14
2015-05-28,60,200000,15
2015-05-29,30,1140000,14
2015-05-29,60,700000,15
2015-05-29,60,200000,15
2015-05-30,60,700000,15
2015-05-30,30,350000,14
2015-05-31,60,350000,15
2015-06-01,60,350000,15
2015-06-01,30,450000,14
2015-06-02,60,300000,15
2015-06-02,30,350000,14
2015-06-02,30,350000,14
2015-06-03,60,1100000,15
2015-06-03,30,530000,14
2015-06-03,60,480000,15
2015-06-04,60,1100000,15
2015-06-04,30,1100000,14
2015-06-04,90,1300000,16
2015-06-04,90,1000000,16
2015-06-05,60,1100000,15
2015-06-05,30,1000000,14
2015-06-05,30,1000000,14
2015-06-05,60,500000,15
2015-06-06,60,1100000,15
2015-06-06,30,1000000,14
2015-06-07,60,1000000,15
2015-06-07,30,1000000,14
2015-06-07,60,1000000,15
2015-06-08,60,1200000,15
2015-06-08,30,800000,14
2015-06-08,30,400000,14
2015-06-08,60,1000000,15
2015-06-08,60,240000,15
2015-06-08,90,10000,16
2015-06-09,30,1500000,14
2015-06-09,60,1200000,15
2015-06-09,30,500000,14
2015-06-09,60,1200000,15
2015-06-09,60,1200000,15
2015-06-10,30,1600000,14
2015-06-10,60,1000000,15
2015-06-10,90,1400000,16
2015-06-10,90,1000000,16
2015-06-10,60,1200000,15
2015-06-10,90,600000,16
2015-06-10,60,1000000,15
2015-06-11,30,1700000,14
2015-06-11,60,1000000,15
2015-06-11,60,100000,15
2015-06-11,30,1000000,14
2015-06-11,60,900000,15
2015-06-12,30,1500000,14
2015-06-12,60,1200000,15
2015-06-12,60,1000000,15
2015-06-12,60,250000,15
2015-06-12,60,600000,15
2015-06-12,30,500000,14
2015-06-13,30,1500000,14
2015-06-13,60,1500000,15
2015-06-13,60,1000000,15
2015-06-14,60,1800000,15
2015-06-14,30,1000000,14
2015-06-14,30,400000,14
2015-06-14,60,700000,15
2015-06-14,60,900000,15
2015-06-15,60,1200000,15
2015-06-15,30,710000,14
2015-06-15,60,1200000,15
2015-06-15,60,1500000,15
2015-06-16,60,800000,15
2015-06-16,60,750000,15
2015-06-16,60,800000,15
2015-06-17,60,700000,15
2015-06-17,30,350000,14
2015-06-18,60,800000,15
2015-06-18,60,800000,15
2015-06-18,60,200000,15
2015-06-19,60,800000,15
2015-06-19,30,1000000,14
2015-06-19,60,800000,15
2015-06-19,30,700000,14
2015-06-19,30,320000,14
2015-06-20,30,1000000,14
2015-06-21,30,700000,14
2015-06-21,30,700000,14
2015-06-22,30,1100000,14
2015-06-23,30,550000,14
2015-06-24,30,1800000,14
2015-06-25,30,1500000,14
2015-06-25,30,1420000,14
2015-06-26,90,220000,16
2015-06-26,90,500000,16
2015-06-27,90,600000,16
2015-06-29,90,800000,16
2015-06-30,90,200000,16
2015-07-01,30,1230000,14
2015-07-01,30,1000000,14
2015-07-01,30,450000,14
2015-07-01,720,49200,16
2015-07-02,30,450000,14
2015-07-03,30,1100000,14
2015-07-03,30,600000,14
2015-07-04,30,1300000,14
2015-07-05,30,1000000,14
2015-07-05,30,1000000,14
2015-07-06,30,1000000,14
2015-07-06,30,1100000,14
2015-07-06,30,500000,14
2015-07-07,30,1000000,14
2015-07-07,30,400000,14
2015-07-07,30,1000000,14
2015-07-08,30,1720000,14
2015-07-08,30,1000000,14
2015-07-08,30,1000000,14
2015-07-09,30,500000,14
2015-07-11,30,1050000,14
2015-07-13,30,1500000,14
2015-07-14,30,1400000,14
2015-07-15,30,1250000,14
2015-07-16,30,1000000,14
2015-07-17,30,1500000,14
2015-07-18,30,1500000,14
2015-07-19,30,1000000,14
2015-07-20,30,1000000,14
